productID,name,brand,price,color,size,quantity,description,category,createdAt,updatedAt
1112,Methylphenidate Hydrochloride,Brainbox,67.96,Crimson,S,158,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Drugs,2021-02-03 23:23:51,2021-06-05 08:13:09
1113,Clotrimazole,Twitterbeat,193.67,Green,3XL,253,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Drugs,2020-11-25 19:11:05,2021-06-26 11:07:06
1114,Fludeoxyglucose F-18,Yodo,192.36,Green,XL,286,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,Drugs,2020-11-16 04:04:27,2021-05-19 11:30:56
1115,Sodium Bicarbonate,Abata,249.01,Crimson,M,241,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Drugs,2020-12-21 06:50:42,2021-10-13 05:49:16
1116,White Petroleum,Miboo,223.93,Green,S,252,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Drugs,2020-12-16 09:06:33,2021-09-08 05:08:37
1117,Quetiapine Fumarate,Flashdog,240.5,Khaki,L,126,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Drugs,2020-12-26 10:13:55,2021-04-25 16:43:31
1118,Amoxicillin,Babbleset,157.51,Puce,2XL,185,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Drugs,2021-02-05 21:49:41,2021-08-01 07:57:39
1119,Mucor plumbeus,Skyndu,111.2,Blue,XS,68,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Drugs,2020-11-27 05:12:19,2021-05-12 16:54:56
1120,Omeprazole,Thoughtstorm,165.64,Turquoise,S,284,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Drugs,2020-11-10 12:14:18,2021-06-07 03:24:26
1121,midodrine hydrochloride,Twinder,78.35,Blue,2XL,110,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Drugs,2020-11-13 19:23:51,2021-08-13 05:12:03
1122,MIDAZOLAM HYDROCHLORIDE,Avamba,243.56,Mauv,XL,122,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Drugs,2021-01-21 18:49:17,2021-09-27 01:16:59
1123,"BENZETHONIUM CHLORIDE,PETROLATUM",Cogibox,41.06,Turquoise,XS,282,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Drugs,2021-02-06 16:44:30,2021-03-28 08:20:48
1124,Naproxen Sodium,Tazzy,125.23,Green,XS,173,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Drugs,2021-01-14 04:31:03,2021-05-30 05:16:40
1125,Titanium Dioxide,Kwilith,243.96,Crimson,XL,72,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Drugs,2020-11-18 12:40:35,2021-04-10 16:38:44
1126,"Arsenicum album, Chelidonium majus, Coccus cacti, Echinacea angustifolia, Hydrastis canadensis, Lycopodium clavatum,",Edgepulse,32.94,Orange,L,123,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Drugs,2020-12-10 17:35:21,2021-08-02 12:12:48
1127,Salicylic Acid,Yakitri,292.94,Aquamarine,XL,103,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Drugs,2021-01-13 20:13:27,2021-09-15 02:25:02
1128,"TITANIUM DIOXIDE, ZINC OXIDE",Mybuzz,105.87,Fuscia,S,249,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",Drugs,2021-01-30 00:19:55,2021-07-25 09:17:42
1129,Dandruff,Viva,77.92,Puce,XL,209,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,Drugs,2020-11-17 02:03:02,2021-10-11 10:20:35
1130,"Vitamin A, Vitamin D, Thiamine, Riboflavin, Niacin, Pyridoxine, Folic Acid, Fluoride Ion, Ascorbic Acid, .Alpha.-Tocopherol-Acetate-DL, Cyanocobalamin",Topicstorm,80.66,Fuscia,XL,136,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Drugs,2020-11-11 21:56:49,2021-09-17 16:00:24
1131,sodium monofluorophosphate,Jatri,90.7,Green,XS,142,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Drugs,2020-11-24 10:22:17,2021-05-21 07:49:03
1132,Nabumetone,Eare,126.92,Teal,M,172,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,Drugs,2020-11-09 06:13:05,2021-06-27 20:25:53
1133,Titanium Dioxide,Oozz,76.09,Indigo,3XL,281,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Drugs,2021-01-22 22:51:35,2021-07-09 23:50:30
1134,Amoxicillin,Jaloo,206.03,Indigo,2XL,267,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Drugs,2021-02-14 09:52:36,2021-10-04 04:11:59
1135,calcium carbonate,Kwilith,139.6,Orange,XL,79,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Drugs,2021-02-13 14:29:18,2021-06-25 14:24:04
1136,zolpidem tartrate,Eidel,95.12,Purple,3XL,110,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Drugs,2021-01-24 07:45:48,2021-05-28 16:13:55
1137,benzocaine,Wikizz,164.04,Blue,XS,161,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Drugs,2021-02-26 11:14:05,2021-07-11 07:15:26
1138,MENTHOL,Skilith,240.58,Purple,3XL,278,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Drugs,2020-11-27 14:37:15,2021-07-04 23:08:31
1139,"Sodium Hyaluronate, Snail Secretion Filtrate, Morus Alba Bark Extract",Centidel,270.94,Yellow,L,75,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Drugs,2021-01-12 12:22:58,2021-04-10 06:11:47
1140,Orange Pekoe Tea,Meetz,146.93,Green,M,278,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Drugs,2021-02-26 12:10:59,2021-04-01 06:01:23
1141,PUMPKIN SILICON DIOXIDE CALCIUM FLUORIDE FLUORAPATITE,Yozio,17.43,Puce,XL,241,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Drugs,2021-01-15 18:04:22,2021-07-17 11:32:46
1142,Amitriptyline Hydrochloride,Gabtype,194.54,Puce,3XL,60,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Drugs,2020-11-09 06:54:22,2021-06-13 12:54:13
1143,Naphazoline Hydrochloride,Voomm,147.49,Goldenrod,XL,147,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Drugs,2021-01-25 07:49:26,2021-09-17 22:21:06
1144,Magnesium hydroxide,Einti,31.99,Khaki,3XL,105,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Drugs,2020-12-24 06:38:28,2021-05-27 09:51:18
1145,Hydralazine Hydrochloride,Twitterbridge,40.65,Mauv,L,157,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Drugs,2021-01-28 08:42:48,2021-08-29 22:00:04
1146,Aluminum Zirconium Tetrachlorohydrex GLY,Flipbug,131.6,Red,S,140,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,Drugs,2020-11-15 21:48:20,2021-08-11 01:46:21
1147,Zolmitriptan,Trunyx,109.41,Indigo,XL,177,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Drugs,2021-02-10 13:34:22,2021-10-24 06:12:57
1148,Carbidopa and Levodopa,Zoomdog,161.09,Indigo,3XL,193,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,Drugs,2020-11-27 07:48:45,2021-07-25 02:27:12
1149,memantine hydrochloride,Trilith,247.77,Blue,2XL,291,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Drugs,2021-02-16 05:36:36,2021-08-29 01:46:50
1150,Phenylephrine HCl,Jabbersphere,188.55,Goldenrod,S,64,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,Drugs,2020-12-02 04:39:12,2021-10-12 14:27:27
1151,Diphenoxylate Hcl and Atropine Sulfate,Riffwire,41.17,Green,L,149,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Drugs,2020-11-29 00:54:51,2021-10-13 22:44:55
1152,Astragalus Formica Special Order,Yakijo,79.63,Aquamarine,M,85,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,Drugs,2021-02-06 16:31:07,2021-09-06 23:45:54
1153,hydrocortisone butyrate,Gigaclub,71.5,Aquamarine,3XL,63,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Drugs,2020-12-01 10:34:38,2021-05-13 18:09:23
1154,Quetiapine fumarate,Centizu,235.39,Yellow,3XL,145,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Drugs,2021-02-20 02:48:24,2021-07-20 00:54:14
1155,Natural Medicine,Skiba,238.51,Goldenrod,3XL,151,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Drugs,2020-12-27 04:33:38,2021-03-06 10:33:12
1156,Bismuth subsalicylate,Mydeo,279.3,Green,S,59,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Drugs,2021-02-08 15:31:18,2021-03-12 13:23:14
1157,Topiramate,Wordify,24.66,Indigo,L,171,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Drugs,2020-12-05 20:30:03,2021-08-25 01:10:24
1158,Ropinirole Hydrochloride,Yakijo,85.46,Teal,M,120,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Drugs,2020-11-23 03:24:37,2021-09-30 07:30:10
1159,sodium fluoride,Innojam,288.75,Aquamarine,S,204,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Drugs,2021-01-29 23:27:34,2021-10-15 00:08:27
1160,"Allium cepa, Ambrosia artemisiaefolia, Arsenicum album, Arum triphyllum, Arundo mauritanica, Euphrasia officinalis, Naphthalinum, Natrum muriaticum, Sabadilla and Wyethia helenioides",Fivechat,199.36,Blue,M,60,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Drugs,2021-01-04 10:12:19,2021-03-10 18:04:34
1161,"benzalkonium chloride, benzocaine",Katz,125.68,Khaki,L,117,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Drugs,2021-02-22 01:26:14,2021-04-20 18:28:22
1162,Aspirin,Demizz,262.97,Blue,L,113,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Drugs,2020-11-21 11:13:38,2021-05-02 18:09:58
1163,Propranolol Hydrochloride,Janyx,296.26,Fuscia,XL,199,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Drugs,2021-02-21 21:35:07,2021-08-07 21:37:54
1164,BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE,Devpoint,40.53,Crimson,L,235,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Drugs,2020-12-14 18:28:41,2021-06-08 02:31:02
1165,NAPROXEN,Wordpedia,49.68,Turquoise,XL,276,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Drugs,2020-11-20 15:52:13,2021-04-21 05:29:58
1166,Chlorzoxazone,Jaxworks,186.18,Red,S,74,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Drugs,2020-11-09 04:22:32,2021-05-03 09:47:28
1167,Spironolactone,Dynabox,179.81,Khaki,S,247,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Drugs,2021-01-16 18:21:48,2021-05-17 23:30:48
1168,norelgestromin and ethinyl estradiol,Zoonder,97.35,Khaki,XS,253,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Drugs,2021-02-10 23:00:45,2021-10-19 02:10:47
1169,Benazepril Hydrochloride,Photojam,187.27,Puce,L,109,Sed ante. Vivamus tortor. Duis mattis egestas metus.,Drugs,2020-12-17 09:51:21,2021-03-21 23:22:18
1170,benztropine mesylate,Skynoodle,203.89,Yellow,3XL,72,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Drugs,2021-01-23 08:53:24,2021-04-15 20:35:04
1171,"ETHYLHEXYL METHOXYCINNAMATE, TITANIUM DIOXIDE, ZINC OXIDE",Yadel,173.41,Orange,3XL,152,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Drugs,2021-02-20 23:08:27,2021-03-15 15:05:02
1172,Ibuprofen,Yozio,129.79,Mauv,L,228,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Drugs,2020-11-14 21:02:34,2021-04-14 18:37:20
1173,ETHYL ALCOHOL,Jabbercube,218.49,Puce,3XL,285,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,Drugs,2020-12-13 22:51:01,2021-08-28 07:28:21
1174,SODIUM MONOFLUOROPHOSPHATE,Jatri,90.58,Goldenrod,M,202,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Drugs,2020-11-07 05:05:18,2021-09-02 17:39:12
1175,"Avobenzone, Octisalate and Octocrylene",Vimbo,298.72,Puce,2XL,142,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Drugs,2020-11-10 18:27:24,2021-10-02 07:11:39
1176,Hydrocortisone,Shuffledrive,110.86,Khaki,3XL,228,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,Drugs,2020-12-21 16:48:15,2021-04-14 14:58:05
1177,solifenacin succinate,Linklinks,166.76,Purple,XS,170,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",Drugs,2020-11-18 17:48:14,2021-10-04 14:48:40
1178,Methadone Hydrochloride,Jaxnation,155.46,Mauv,S,264,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Drugs,2020-12-05 05:21:26,2021-06-21 13:48:23
1179,Phentermine Hydrochloride,DabZ,115.49,Turquoise,L,185,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Drugs,2020-11-10 04:46:18,2021-08-27 14:10:04
1180,Meprobamate,Voolia,192.25,Purple,3XL,180,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Drugs,2020-12-31 16:44:16,2021-05-21 16:24:40
1181,"dextromethorphan HBr, guaifenesin, phenylephrine HCl",Yombu,218.92,Fuscia,2XL,117,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Drugs,2020-12-01 23:39:47,2021-08-13 06:57:59
1182,NITROGLYCERIN,Zooveo,66.41,Puce,3XL,156,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Drugs,2020-11-27 01:05:45,2021-09-18 09:47:37
1183,Acetaminophen,Skidoo,121.66,Blue,M,176,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Drugs,2020-11-07 09:38:52,2021-08-05 12:24:27
1184,midodrine hydrochloride,Gabcube,148.71,Khaki,XL,202,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Drugs,2020-11-28 16:43:22,2021-03-09 13:41:05
1185,metoprolol tartrate,Ailane,115.11,Aquamarine,S,119,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Drugs,2020-11-07 12:30:23,2021-06-06 06:43:02
1186,Vanilla,Wikido,84.53,Maroon,XL,178,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Drugs,2021-02-03 17:58:51,2021-03-18 04:49:11
1187,ramelteon,Fliptune,102.54,Teal,L,76,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Drugs,2021-01-04 01:35:06,2021-09-06 06:12:11
1188,ENSULIZOLE AND OCTINOXATE,Teklist,81.78,Mauv,XL,79,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Drugs,2020-11-13 09:47:27,2021-03-03 01:18:48
1189,TITANIUM DIOXIDE,Edgewire,242.83,Puce,S,59,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Drugs,2020-12-05 23:31:38,2021-06-23 12:31:12
1190,"DEXTROMETHORPHAN HYDROBROMIDE, CHLORPHENIRAMINE MALEATE",Eazzy,73.66,Goldenrod,M,71,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Drugs,2020-12-28 00:35:09,2021-06-24 22:24:28
1191,Omeprazole Magnesium,Vinder,271.29,Mauv,XS,296,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Drugs,2020-12-20 02:33:02,2021-06-02 02:49:00
1192,Fosinopril Sodium and Hydrochlorothiazide,Tagpad,189.98,Khaki,3XL,273,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,Drugs,2021-02-20 04:17:35,2021-10-27 20:06:14
1193,Hydroxychloroquine Sulfate,Gabvine,239.91,Teal,XL,145,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Drugs,2020-11-28 21:42:09,2021-10-05 18:49:57
1194,Timolol Maleate,Kazio,177.84,Yellow,L,132,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Drugs,2021-01-19 06:53:16,2021-10-08 13:30:02
1195,"Naja tripudians,",Innojam,30.95,Purple,XS,297,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Drugs,2020-11-23 08:41:06,2021-03-16 16:16:21
1196,Loperamide Hydrochloride,Tazz,194.41,Goldenrod,XS,114,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Drugs,2021-02-11 19:53:32,2021-09-01 22:44:14
1197,Dexamethasone Sodium Phosphate,Pixoboo,86.29,Purple,L,174,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Drugs,2020-11-15 09:28:08,2021-05-31 06:43:00
1198,lansoprazole,Thoughtbridge,45.67,Aquamarine,S,81,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Drugs,2020-11-26 11:55:23,2021-04-08 09:43:17
1199,Titanium Dioxide,Ozu,146.38,Maroon,S,243,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Drugs,2020-11-26 10:45:01,2021-09-01 06:17:04
1200,salicylic acid,Thoughtworks,41.23,Mauv,S,122,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Drugs,2020-11-09 19:43:38,2021-08-09 22:51:40
1201,Ibuprofen,Photofeed,149.51,Indigo,XL,298,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Drugs,2021-02-28 06:57:11,2021-08-09 02:58:45
1202,Citalopram,Gigazoom,260.1,Yellow,2XL,225,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Drugs,2021-02-24 06:54:04,2021-09-15 16:36:10
1203,Chlorpromazine Hydrochloride,Babbleblab,127.32,Violet,2XL,145,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Drugs,2020-11-11 22:02:29,2021-06-25 12:22:11
1204,Atorvastatin Calcium,Mycat,221.36,Maroon,S,115,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",Drugs,2021-01-20 07:28:47,2021-10-31 02:22:47
1205,SODIUM MONOFLUOROPHOSPHATE,Flashpoint,144.32,Pink,3XL,103,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,Drugs,2020-12-02 17:44:49,2021-07-16 03:04:03
1206,Salicylic Acid,Browsetype,288.41,Orange,S,107,Fusce consequat. Nulla nisl. Nunc nisl.,Drugs,2021-01-17 12:04:57,2021-05-22 06:02:49
1207,ETHYL ALCOHOL,Mymm,231.1,Pink,2XL,73,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Drugs,2021-01-16 06:07:13,2021-08-12 04:41:58
1208,Amlodipine Besylate,Oyondu,46.02,Goldenrod,M,286,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Drugs,2021-02-07 02:31:05,2021-11-03 18:41:45
1209,Cefprozil,Bluejam,125.08,Puce,L,63,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Drugs,2021-01-17 07:42:28,2021-03-13 08:26:42
1210,Benzalkonium Chloride,Demivee,118.29,Yellow,XS,122,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Drugs,2021-02-16 02:29:10,2021-09-10 15:44:49
1211,Hydrocortisone,Bluejam,137.56,Red,S,173,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Drugs,2020-12-24 06:05:44,2021-09-20 07:32:12
1212,Desloratadine,Trupe,258.18,Green,L,214,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Drugs,2021-02-16 15:27:22,2021-06-09 15:23:39
1213,ZINC OXIDE,Minyx,27.86,Green,3XL,233,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Drugs,2020-12-03 07:56:05,2021-08-09 10:59:04
1214,"Hydrocodone Bitartrate, Acetaminophen",JumpXS,108.89,Orange,2XL,261,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Drugs,2021-01-04 18:34:50,2021-06-20 03:01:50
1215,"Avobenzone, Octinoxate, Octisalate, Octocrylene",Gigabox,176.78,Yellow,M,185,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,Drugs,2021-01-26 14:00:11,2021-04-23 13:30:23
1216,CHLOROXYLENOL,Browsezoom,191.32,Goldenrod,S,190,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Drugs,2021-01-17 22:56:13,2021-07-23 04:16:33
1217,Ifosfamide,Tanoodle,140.13,Puce,L,237,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Drugs,2021-02-07 04:52:00,2021-04-06 06:03:33
